Comment,Positive,Neutral,Negative,Sentiment
@elisabethkusdaryanti gass dah 😍😍😍,0.9887369275093079,0.001935662585310638,0.009327501058578491,positive
Apa iya,0.0013902428327128291,0.0003398220578674227,0.9982699155807495,negative
Wah kita jadi tetangga desa ki mas saiki😂,0.4177781641483307,0.46766436100006104,0.11455740034580231,neutral
@theodoradian_,0.0004102899110876024,0.999354898929596,0.0002348207199247554,neutral
ahhh teriakkk buat solooo pengen kesana buat kulineran 😍,0.006233310792595148,0.00037019915180280805,0.993396520614624,negative
Bikin ngiler ih,0.7272728681564331,0.0014745803782716393,0.2712525725364685,positive
Bikin laper nih,0.0005231129471212626,0.00013888729154132307,0.9993379712104797,negative
Keren banget halaman rumah di sulap jdi resto 😍,0.9993811845779419,0.0002577569102868438,0.0003610053681768477,positive
Mau coba jugaa nihh😍kesana bareng keluarga,0.9991899132728577,0.0002288088871864602,0.0005812910385429859,positive
Duh mau kesanaa🙌,0.9917623996734619,0.00030726013937965035,0.007930286228656769,positive
Enak banget lengkap😍,0.9893653392791748,0.0003191304858773947,0.01031548622995615,positive
Aaaa mau bangettt,0.8558244109153748,0.000788145640399307,0.14338742196559906,positive
Wenak-enak pol menunya ya kak😍,0.9996510744094849,0.00010155384370591491,0.0002473600616212934,positive
Sumpah sehat sehat banget ini makanannya,0.999160885810852,0.0001032858417602256,0.0007358434959314764,positive
Ngiler banget makannnya😍,0.006412239279597998,0.00018679634376894683,0.9934009909629822,negative
Semuanya enak2 yah bikin ngilerr,0.9994627833366394,0.00013505254173651338,0.00040216551860794425,positive
Mau bgt ahh bikin ngilerr😍,0.9992953538894653,0.00011735014413716272,0.0005872635520063341,positive
Wah kalap aku liat enak,0.9948004484176636,0.0007456197636201978,0.004453925881534815,positive
Aduh ngilerr bngettt😍,0.07938650250434875,0.0009228872368112206,0.9196905493736267,negative
wajib mampir kesini ini sih 😍,0.0014109502080827951,0.0001424484798917547,0.9984466433525085,negative
aa ngiler bgttt makanannyaa😍,0.7429019212722778,0.0011383728124201298,0.255959689617157,positive
😍😍enak banget nih,0.9997357726097107,6.970333197386935e-05,0.00019454526773188263,positive
kalo ke solo harus mampir sini sihh😍,0.9994696974754333,0.00013140386727172881,0.00039895603549666703,positive
Wah masuk list kalo ke solo,0.9563331007957458,0.029829073697328568,0.013837823644280434,positive
Enak bgt semua menu2 ini 😍🙌,0.17817239463329315,0.0007697175024077296,0.8210578560829163,negative
salad nyo banyak anet,0.0002715146983973682,0.00015442522999364883,0.9995740056037903,negative
mau kesolo bgtt😍,0.0007515840698033571,0.00011783731315517798,0.9991305470466614,negative
Menunyaaa menggoda bgttt😍,0.9967834949493408,0.00018426307360641658,0.0030321767553687096,positive
duhhh beb bikin ngiler ih😢,0.3615175485610962,0.00342633412219584,0.6350560784339905,negative
Yaampun mau ke solo makkk😍,0.9965409636497498,0.0001754342665662989,0.0032835130114108324,positive
Jdi ngiler ih😢,0.0054688891395926476,0.0006549502722918987,0.9938761591911316,negative
Wiii mau bgt❤,0.996819257736206,0.0002969290071632713,0.0028838226571679115,positive
Maw maw maww 😍😍😍,0.99919193983078,0.00016122256056405604,0.0006467705825343728,positive
enak nih ya😍,0.998791515827179,0.00023906283604446799,0.0009694157633930445,positive
Wahh mau bgt ❤️,0.9995217323303223,7.956814079079777e-05,0.00039864095742814243,positive
Saved dulu yhaa ini,0.0014810534194111824,0.0015512597747147083,0.9969677329063416,negative
Lagi laper jadi ngiler mom😂,0.1146540492773056,0.00467062508687377,0.8806753754615784,negative
Aaaa mau bgt ❤,0.9990214109420776,0.00013656591181643307,0.0008420384838245809,positive
Sambel mata ny ena bgt,0.9991288781166077,0.00023431087902281433,0.0006368355243466794,positive
"Wih salad nya menggoda😍😍 ,tp kejauahan atuhh,ntr mau coba bikin ah😍",0.9993581175804138,0.0001447744871256873,0.0004970829468220472,positive
Wahh ini enak n sehat,0.9997181296348572,8.174039976438507e-05,0.0002001035463763401,positive
Semuanya bikin ngilerrr 😢,0.5770083069801331,0.0023166718892753124,0.42067500948905945,positive
Duhhh jadi ngileeerr nih🤤🤤🤤,0.9395566582679749,0.000707239203620702,0.05973615124821663,positive
Mau banget kak,0.9995094537734985,9.49424211285077e-05,0.00039561421726830304,positive
Sambel matahnya behhh menggoda bgt,0.9438832998275757,0.0010007210075855255,0.05511599779129028,positive
"@yunika.fedianti mari kak, sambal matah kami seger banget loh, favorit para sobat rasa 😍",0.890994131565094,0.07082735002040863,0.038178615272045135,positive
Wahh jd ngilerr nglihat menunyaa😍,0.9987478256225586,0.00034342941944487393,0.0009086259524337947,positive
Bikin ngilerr pol ini mah😍🔥,0.014991476200520992,0.000540246139280498,0.9844682812690735,negative
Wah ini klo kesini aku bs pesen semua nih😍,0.9874274730682373,0.00257084215991199,0.010001693852245808,positive
Ngiler bgt pengen 😭,0.0009768875315785408,0.0001131036042352207,0.9989100694656372,negative
Sumpehh ngiler banget liat nya😍🤤,0.9790719151496887,0.0011475813807919621,0.019780563190579414,positive
Saladnya menggoda bgt😍,0.7493587136268616,0.0016537256306037307,0.24898761510849,positive
Aa ngiler bangettt toloong😍,0.9895716905593872,0.00038117452641017735,0.010047138668596745,positive
Enak semua ini sih😍,0.0009884661994874477,8.162705489667132e-05,0.9989299178123474,negative
Menunya nampol banget sih ini😍,0.0011480965185910463,9.319259697804227e-05,0.9987586736679077,negative
Salad nya menggoda bngt😍,0.9931185245513916,0.0007107261335477233,0.006170765962451696,positive
Pengen saladnyaa keliatan seger enak bgt dimakan,0.9996837377548218,0.00010017068416345865,0.0002161129523301497,positive
otw coba jg si😍,0.011136414483189583,0.9281408786773682,0.06072262302041054,neutral
Mgilerrr gak kuat mau beli langsung😍,0.00023688276996836066,9.203044464811683e-05,0.9996711015701294,negative
Nyaman poll sih ini😍,0.9818159341812134,0.0012585580116137862,0.01692555472254753,positive
Jadi ngiler sama makanannya😍,0.9995239973068237,0.00011531019845278934,0.00036068251938559115,positive
Nanti kalo ke solo mau mampir 😍,0.4957486093044281,0.43600648641586304,0.0682448223233223,positive
Kak ini kenapa enak enak semua yaa 🤤,0.9992924928665161,0.00010878480679821223,0.0005987078184261918,positive
Boleh dicoba ni enak yahh💕,0.9995602965354919,0.00016865978250280023,0.0002711114939302206,positive
Savee biar cobain kalo ke solo🩷🩷🩷,0.3057393431663513,0.6931180953979492,0.0011425912380218506,neutral
Huaaa jd laper aku liat video ini wkwkw,0.00039851487963460386,0.00010843620111700147,0.9994930028915405,negative
Healthy bgt jd ga feeling guilty 😍,0.0017035140190273523,0.0001611123007023707,0.9981353282928467,negative
Waaa andai ada di balikpapan 😍,0.9983482360839844,0.0003023673198185861,0.0013494110899046063,positive
Lngkap bngtt menunyaa ya,0.04369804263114929,0.9438894391059875,0.012412446551024914,neutral
Ada cabang di Tangerang gk kak?,0.0005880181561224163,0.9958937168121338,0.003518281038850546,neutral
kalo ke solo wajib si visit mampir sni 😍,0.43055638670921326,0.5683656930923462,0.001077898545190692,neutral
Save ah .. nanti ke solo mampir melipir 😍,0.9952226281166077,0.0020309491083025932,0.0027463871520012617,positive
"Ngilerrrrr, klo main kesana harus mampir deh kayanya iniii",0.025113506242632866,0.001148455310612917,0.9737380146980286,negative
nyaman banget sih tempat nya kayak di rumah sendiri,0.9993941783905029,0.00016430947289336473,0.0004414780414663255,positive
Wah banyak banget macam makanannya😍,0.9997231364250183,8.071765478234738e-05,0.0001961241796379909,positive
Wah.. Lezat semua it mom.. Mau icip de,0.9996577501296997,9.666641562944278e-05,0.0002456545189488679,positive
Aduh jadi ngiler mom 😍😍😍,0.938767671585083,0.00247597205452621,0.05875640735030174,positive
Makan enak plus sehat😍,0.9997888207435608,6.035137994331308e-05,0.00015083565085660666,positive
Menunya enak semua kak bikin ngiker,0.9996658563613892,9.22614271985367e-05,0.00024193493300117552,positive
Ngiler bgt liat ayam sambal matahnya😍,0.0005526171298697591,0.00013738716370426118,0.9993100166320801,negative
Bukan tempat untuk diet ya ini,0.00021667970577254891,0.00010797043069032952,0.9996753931045532,negative
"@nurulizma28 bisa kak, kita ada menu basic salad menggunakan telur omega 3",0.00022508633264806122,0.999509334564209,0.00026556249940767884,neutral
Auto kalap ya kak liat menunya bnyak dan pasti enak,0.9996891021728516,0.00012068018986610696,0.0001901845826068893,positive
Wah enak bgt inii jd ngilerrr😍,0.9996668100357056,6.161276542115957e-05,0.00027153705013915896,positive
Kalau aku ke Solo wajib ke sini siih 😍,0.9818627238273621,0.00037195737240836024,0.01776525378227234,positive
Duh enak.enak banget 🤤,0.9996066689491272,5.938325557508506e-05,0.000334027165081352,positive
makanannya enak enak bgt😍,0.9996942281723022,9.39689198276028e-05,0.00021181898773647845,positive
Wajib ke sini pas lewat solo😍,0.999344527721405,0.0001382388436468318,0.0005172694800421596,positive
Ntar mampir ah kalo ke solo 😍,0.9912705421447754,0.0016159538645297289,0.0071135032922029495,positive
ngileeeeer. pengen banget kesini,0.7967774271965027,0.0010626681614667177,0.20215988159179688,positive
Bikin giler mih😢,0.0008676077704876661,9.659181523602456e-05,0.9990358352661133,negative
Duhhh save dlu ah,0.0033283252269029617,0.00039307906990870833,0.9962785840034485,negative
Wahh banyak banget menu nya ya,0.9986962676048279,0.000281377142528072,0.0010223868303000927,positive
Duh ngiler banget deh beb,0.9965408444404602,0.0002555237151682377,0.0032035813201218843,positive
wah pas banget mau liburan ke solo😍,0.9997321963310242,7.885855302447453e-05,0.00018888410704676062,positive
Enak enak banget inii,0.997603714466095,0.00017632149683777243,0.0022199107334017754,positive
penasaran bgd sama rasanya,0.9988829493522644,0.00021270435536280274,0.0009043370955623686,positive
Wah klo pulkan wajib kesini aku😍,0.9930568933486938,0.0006347658345475793,0.006308359559625387,positive
"Wahhh ngiler, klo ke solo mau coba ini 😍",0.9734372496604919,0.0021004488226026297,0.024462319910526276,positive
Ngileeer tp jauh kali😢,0.012858942151069641,0.0007498677587136626,0.9863911867141724,negative
Wah lengkap banget; klo ke solo kudu ke sini ❤,0.9996242523193359,8.975805394584313e-05,0.0002859728701878339,positive
Ngeliat ini jd kangen solo,0.9951254725456238,0.001798065728507936,0.0030764490365982056,positive
lengkap banget ya kak varian saladnya😍,0.9997598528862,7.689945050515234e-05,0.00016321805014740676,positive
❤️cek dm kak,0.0002831334713846445,0.9995477795600891,0.0001690306089585647,neutral
@agentelursolo tidak ada dm dr kaka 😁,0.00030113523826003075,0.001529096276499331,0.9981697797775269,negative
Enakk ini Mimin mauh,0.0003291732573416084,9.191143908537924e-05,0.9995788931846619,negative
Ngiler bgt ihhh😍🔥,0.14238546788692474,0.0005931210471317172,0.8570214509963989,negative
Kak @hannaqueen46 pengin iki,0.001464333850890398,0.9982495903968811,0.00028612371534109116,neutral
@lovely_lia_1991 kapan.???,0.0006686411215923727,0.002737238071858883,0.9965941309928894,negative
"@lovely_lia_1991 @hannaqueen46 mari kak, kami tunggu kedatangannya 🙌",0.003002985380589962,0.9959836006164551,0.0010135119082406163,neutral
Jauh gak sih dari stasiun Solo balapan ka mau kalau kesini 😍,0.7897909283638,0.002476031892001629,0.20773297548294067,positive
jadii pengenn 🔥,0.032358795404434204,0.002996893599629402,0.9646443724632263,negative
Mau dong 😍,0.3350878357887268,0.000905308872461319,0.6640068888664246,negative
Puas bgt makan ksini ya 😍,0.9992431402206421,0.000131963737658225,0.0006248701247386634,positive
Nnti kapan2 makan ini mau,0.0005038946983404458,0.000848778523504734,0.9986473917961121,negative
Udah sampe solo ajaa nih mama Hana 😍,0.003851792309433222,0.0013717710971832275,0.9947763681411743,negative
@maenyoel 😁,0.03682153299450874,0.0009821666171774268,0.9621962904930115,negative
"Luas juga tempatnya,bersih",0.9954928159713745,0.0005457782535813749,0.003961409442126751,positive
kece banget nihh weii,0.00037525102379731834,7.393272244371474e-05,0.9995507597923279,negative
Nyaman banget ya cafenya,0.9997122883796692,9.822982974583283e-05,0.00018953786639031023,positive
Waa nyaman bgt ni cafe nyaaa,0.9996801614761353,6.938264414202422e-05,0.0002505331940483302,positive
Kaya dirumah vibeny,0.865588366985321,0.12495177239179611,0.009459947235882282,positive
harga menunyaa murce ga nih beb? 😍,0.011616451665759087,0.0071744658052921295,0.9812090992927551,negative
Waah save dulu ah,0.01851547136902809,0.7584027051925659,0.2230817824602127,neutral
Bagus cafenya,0.999693751335144,0.0001334450498688966,0.00017285945068579167,positive
Andalan banget ini kak😍,0.0037093618884682655,0.0001343505282420665,0.9961562752723694,negative
nyaman banget buat nongki 😍,0.9981374740600586,0.0004277122498024255,0.0014347403775900602,positive
Jadi betah nongki disitu,0.9993496537208557,0.00014196307165548205,0.0005083708674646914,positive
Spill harga kak,0.01792016252875328,0.9616060853004456,0.0204737838357687,neutral
"Pas liat lokasi nya ""solo"" nangis bgtt ternyata jauh bgt, kesitu hrs sambil nginep wkwk",0.012269068509340286,0.00040079548489302397,0.9873301982879639,negative
Nyaman banget tempatnya 😍,0.9995530247688293,8.408413850702345e-05,0.0003628403355833143,positive
".
.
.

#Day1낮324
#мαяєтpēຖนhƈʊǟռ",0.5526195168495178,0.4405798017978668,0.00680072046816349,positive
Pindah ke kalsel gih restonya😢,0.9997294545173645,6.719178782077506e-05,0.00020337103342171758,positive
".
.
.
.
.
.
.
#𝕃𝕚𝕘𝕙𝕥𝕤𝕆𝕦𝕥장𝕞𝕠𝕧𝕚𝕖레𝕒𝕩𝕝
#hellomarchbekindyz",0.9993952512741089,0.0001774519623722881,0.0004273829981684685,positive
Save dulu sih ini,0.0019515902968123555,0.10503796488046646,0.8930104374885559,negative
Menunya bikin laper banget🔥,0.03255179896950722,0.00045544328168034554,0.9669927358627319,negative
Save dulu ah 😍,0.6728382110595703,0.19489093124866486,0.13227085769176483,positive
Aaa sayang banget jauh Dari tempat ku 😢,0.9985663294792175,0.00021727690182160586,0.0012164562940597534,positive
Tmptnya nyaman yah kak🙌🏻,0.9997445940971375,9.486590715823695e-05,0.00016050715930759907,positive
Wahhh asli homeyy bgt,0.9973489046096802,0.0001973189937416464,0.0024536943528801203,positive
Huwa jadi mau kesini,0.06676582992076874,0.03066125698387623,0.9025728702545166,negative
wah baru tauu malah😍,0.09070352464914322,0.0015431707724928856,0.9077532887458801,negative
Asli homey bgt ni❤,0.0038778469897806644,0.00031971666612662375,0.9958024621009827,negative
Enak bgt ni kalo bawa bocil,0.00026244635228067636,0.00018333540356252342,0.9995542168617249,negative
Jadi pengen ke sana 😍,0.9989927411079407,0.00014462911349255592,0.0008627395727671683,positive
sekilas dr luar biasa aja tp cakep juga ni😍,0.9996763467788696,0.00011764727969421074,0.00020610145293176174,positive
Nyaman bgt ya,0.9994090795516968,0.00011219984298804775,0.00047869488480500877,positive
Homey banget ini😍,0.06824759393930435,0.0003838924749288708,0.9313685297966003,negative
Wah mau main ke Solo 😍,0.9983394145965576,0.0001905619283206761,0.001469982205890119,positive
Bisa buat foto2 nih 😍,0.40341606736183167,0.5894128680229187,0.007171084638684988,neutral
Penasan ni mau kesini belim kesampean,0.0015787887386977673,0.04446454346179962,0.9539566040039062,negative
semua makanannya menggoda euy,0.9997507929801941,8.022611291380599e-05,0.00016904622316360474,positive
Mau juga dong cobain kesini,0.7874652147293091,0.102327361702919,0.11020739376544952,positive
next kalo ke solo kesini,0.8034036755561829,0.020632876083254814,0.17596344649791718,positive
enak buat nongki ya😍,0.9994656443595886,0.00018643807561602443,0.0003479337028693408,positive
akuuu solo jugaaa tp baru tau lohhh ada tempat ini,0.9741910099983215,0.0035504079423844814,0.02225857973098755,positive
cozy bgt jd mager plg😍,0.999733030796051,7.664019358344376e-05,0.00019036898447666317,positive
aaaa murce2 yah😍,0.9995619654655457,8.669721137266606e-05,0.0003512862022034824,positive
Hommyy bgt ya kak 😍,0.9987035989761353,0.00018767239816952497,0.0011087030870839953,positive
Kalo ke solo aku mau kesini ah,0.9623705744743347,0.01044149324297905,0.027187934145331383,positive
Save dulu ah ini,0.010343519039452076,0.4614503085613251,0.5282062292098999,negative
Waahh boleh lah dicoba 😍,0.9990677237510681,0.0002506922173779458,0.0006816220702603459,positive
Homey banget tempat nya 😍,0.011591225862503052,0.0003048582002520561,0.9881039261817932,negative
"@dedeksusanto berasa di kampung halaman ya kak, yuk mampir kesini 😍",0.8001900911331177,0.17904400825500488,0.020765958353877068,positive
Saladnya enaak,0.0002520470297895372,0.003979526925832033,0.9957684278488159,negative
@jurnal_jajan_jojo semoga bisa jadi langganan terus ya kak 🙌,0.026460586115717888,0.9713364243507385,0.0022029851097613573,neutral
Menarik sebagai pecinta salad aku mesti mampir nih😍,0.9996449947357178,0.0001483329979237169,0.00020658614812418818,positive
"@angieflourina wajib dong kak, kami tunggu ya😍",0.34331539273262024,0.5598366856575012,0.09684791415929794,neutral
Waahh menarik nih 😍,0.9996168613433838,8.72373566380702e-05,0.000295896315947175,positive
Pengen bgt mampir,0.9996039271354675,0.00010778022260637954,0.00028833773103542626,positive
Kyknya aku yg gasuka salad bakal suka sih😍,0.9997007846832275,0.00010632770135998726,0.00019296104437671602,positive
@balejourney wajib banget nyobain kak kalo di solo 😠,0.1600087434053421,0.8373093605041504,0.002681909129023552,neutral
@sebelasrasa siap noted dulu min buat kalo trip ke solo nanti,0.000462373805930838,0.997661828994751,0.0018757454818114638,neutral
😍😍Banyak bgt varian menu saladnya,0.9997856020927429,7.217272650450468e-05,0.00014216838462743908,positive
Definisi makan salad yg nikmat dan nyaman ini 😍❤,0.9993135929107666,0.0003102699702139944,0.00037607760168612003,positive
Baru kali ini penasaran sm makanan sehat😆,0.4742778539657593,0.01253355573862791,0.5131885409355164,negative
"sukaaa bgt salad, ngiler deh liatnya😍",0.9995014667510986,9.920022421283647e-05,0.000399307842599228,positive
Enak nih kak😍😍soon mau cobain,0.9996064305305481,8.173953392542899e-05,0.00031187021522782743,positive
Next list kalo main kesana😍,0.9350014925003052,0.051884010434150696,0.013114470057189465,positive
Haduu yg sehat2 tp enak begini menggoda 😍,0.9984133243560791,0.00021971638489048928,0.0013669850304722786,positive
Enak nih nyummy 🤤👌,0.7866958379745483,0.002020925981923938,0.21128320693969727,positive
Ngilerrr😫,0.001213492825627327,0.0001292608503717929,0.9986572265625,negative
Weeehh dimana ini dev?,0.0003995737060904503,0.00015237841580528766,0.9994480013847351,negative
Enak bnget 🤩,0.19029130041599274,0.0013182346010580659,0.8083904385566711,negative
Aku ga suka sayurann tp pen cobain 😢,0.005383651703596115,0.0008829562575556338,0.9937333464622498,negative
mam sehat 😍,0.9996681213378906,0.00010341497545596212,0.00022843685292173177,positive
So look yummy 😍😍,0.9989455342292786,0.00014519109390676022,0.0009092696127481759,positive
Enak nihhh🔥,0.941062867641449,0.0004442775680217892,0.058492932468652725,positive
Enak2 banget keliatannya😍,0.000788747041951865,6.828510959167033e-05,0.9991430044174194,negative
🤩🤩🤩🙌,0.9996345043182373,0.00011446380813140422,0.0002509741752874106,positive
"Menunya komplit, pelayanan cepat & ramah” 👏",0.9996565580368042,0.00013529298303183168,0.00020820644567720592,positive
Menunya variatif dan banyak pilihan salad sayurnya fresh juga... Kemarin saya makan bebek gorengnya gak alot sama sekali karena proses diungkep👍,0.9997758269309998,9.023232269100845e-05,0.00013396248687058687,positive
@erma_agus.kristiana,0.0043479884043335915,0.9935077428817749,0.0021442673169076443,neutral
@ixcha_gaozhan @queenbella9522 yen ika dijak rene..cocokkkk ikihhhh,0.9997050166130066,0.00012572888226713985,0.00016924543888308108,positive
Enak kayake ini min,0.00019347075431142002,6.935127021279186e-05,0.9997372031211853,negative
Enak.......11/10,0.00019591963791754097,0.00011921766417799518,0.9996849298477173,negative
Dressing saladnya endull....bebeknya juga juicy...,0.9997164607048035,8.068340684985742e-05,0.00020287481311243027,positive
Dekettt rumah tp blm pernah ksanaaa...puengen eram,0.009888706728816032,0.8078940510749817,0.1822173148393631,neutral
Bisa Qris/debit gak kak?,0.0018827508902177215,0.7978747487068176,0.20024238526821136,neutral
enaakkkkkkk,0.007864447310566902,0.000203157018404454,0.9919324517250061,negative
maaauuuuuu,0.9994340538978577,0.00012924056500196457,0.00043665512930601835,positive
Karo kelurahan kudu itu kmn ya miin infonya doong miin,0.0008860130328685045,0.9946221113204956,0.0044918367639184,neutral
@potterindra,0.7098632454872131,0.2885747253894806,0.0015620163176208735,positive
"Fav ku, melon yakult..",0.8159224987030029,0.12646953761577606,0.05760795995593071,positive
@doa_reztu nggone tonggomu mas,0.014689278788864613,0.0034551918506622314,0.9818555116653442,negative
@s_aji_s cedak omah mu to ? Jak aku rene lah,0.005883157253265381,0.001345861004665494,0.9927709698677063,negative
5 menit,0.6129361391067505,0.031988274306058884,0.35507553815841675,positive
Bunda @nieke.ratriana cedak omah yo?😍😍,0.9971952438354492,0.0006520385504700243,0.0021527556236833334,positive
@aaneviliaferiantoro gaske kak,0.00040285199065692723,0.9994783997535706,0.0001188446840387769,neutral
@abuakhtarsyah,0.0005681636394001544,0.9992769360542297,0.00015484204050153494,neutral
mas @cahyo_t_haryono solo mampir mrene,0.000352323375409469,0.9994097948074341,0.00023796346795279533,neutral
Oseng telurnya ngga ramah..,0.0003788984613493085,0.00021486837067641318,0.9994062185287476,negative
Sedesa tp ko ndak tau yaa 😢 @banyutrimulyo,0.00015286492998711765,0.0008560601272620261,0.998991072177887,negative
@nry_dewi,0.00034847058122977614,0.9993361830711365,0.000315363664412871,neutral
@kikiamels @weeywaweey harus cobain ini,0.7472532391548157,0.21433405578136444,0.03841269761323929,positive
Nginep solo trs mampir sini ya yang @91_aha,0.001379235414788127,0.9978070855140686,0.0008136903634294868,neutral
@rosianadiva @skolastikaellen @yogiputraaa_06 ngerti ora guys?,0.0003706092538777739,0.9983402490615845,0.001289073727093637,neutral
Info kuliner d deket rs moewardi dong,0.11066299676895142,0.8884738087654114,0.0008631522650830448,neutral
Deket rmhmu ini @ngbintang @cokbone,0.00033435854129493237,0.9994825124740601,0.00018311799794901162,neutral
Ki ngendi @shinta_yudith,0.0077940961346030235,0.010045032948255539,0.9821609258651733,negative
Enakk kayak nya,0.00032683651079423726,6.971265247557312e-05,0.9996034502983093,negative
Rasanya worthit sm blusukannya kah?,0.0007560516824014485,0.0001276324037462473,0.9991163611412048,negative
Jos nan ki👍👍,0.999617338180542,0.00010219843534287065,0.00028037524316459894,positive
Rene yoh sep @septya.chiwa,0.0004737525014206767,0.9969768524169922,0.0025494664441794157,neutral
"@alfiaisn lho mung baki yull,kudune gass😂",0.03367818892002106,0.7182210683822632,0.24810080230236053,neutral
Adoh karo gonmu ora mbo @him_mawan ?,0.001297650160267949,0.9913731217384338,0.007329203188419342,neutral
@andry_tjah_bagoes,0.0029811530839651823,0.9959568381309509,0.0010620144894346595,neutral
@shiva_latifa wingi gak ngajak rene?,0.0003692400932777673,0.011506595648825169,0.9881241917610168,negative
Rice bowl e mangkok e lunyuuu🤣🤦,0.6630018949508667,0.33163681626319885,0.005361303687095642,positive
@vitasibuan,0.000539441651199013,0.9992766976356506,0.00018394588551018387,neutral
Saladnya mantep...tp bawa dressing/kewpie sendiri aja,0.13283878564834595,0.6962682604789734,0.1708928942680359,neutral
@sofya_admajha,0.13461489975452423,0.8526327013969421,0.012752355076372623,neutral
Share untuk kisaran harga menu min @solodelicious,0.00037575571332126856,0.9995253086090088,9.891416993923485e-05,neutral
"Liat slide 4 aku lgsg deg ingat rmh alm mm ku🥺 sm persis teras ny gini, tiang/pilar ny jg model gini",0.004455951042473316,0.02103821374475956,0.9745059013366699,negative
"@ahmad_kailani next, kita coba ayam lengkuasnya Kai 😂",0.2428005188703537,0.6943632960319519,0.0628361701965332,neutral
@septina2987,0.40201422572135925,0.3268807828426361,0.27110499143600464,positive
1mnt dr rmh wkk,0.001339551410637796,0.9948509335517883,0.003809540066868067,neutral
@adhit_roses,0.0238351933658123,0.16331955790519714,0.8128452301025391,negative
Saladnya enak,0.6184608936309814,0.0024090136867016554,0.3791300654411316,positive
@andininovianita cedak omah ga sih,0.0034606230910867453,0.04342147707939148,0.9531179070472717,negative
@queenbella9522,0.2607049345970154,0.6868684887886047,0.05242662876844406,neutral
apa harus malam itu min,0.002261083573102951,0.04593793675303459,0.951801061630249,negative
spil harga,0.12721022963523865,0.7257733345031738,0.14701645076274872,neutral
Lancar2 yo pak @widyoagung ... Ayoo kapan pak @abudonly,0.004799061454832554,0.9317101836204529,0.06349074095487595,neutral
@aghmaheswari,0.0005032988847233355,0.9993699193000793,0.00012677040649577975,neutral
Ayam gorengnya 😋,0.9994423985481262,0.0001045300014084205,0.00045305670937523246,positive
@rasikachan catet sek ben ga bingung golek maem,0.2269498109817505,0.2218046486377716,0.5512455701828003,negative
Sama2 kak,0.9985679388046265,0.00018380438268650323,0.001248219865374267,positive
Terima kasih atas kedatangan dan videonya mas 🙏🙏,0.6468926072120667,0.35088086128234863,0.002226525219157338,positive
Alamat jelasnya mana nggih min?,0.00023401713406201452,0.0003639078640844673,0.9994020462036133,negative
Sering kesana tapi yg terakhir kok porsinya di kurangi jadi dikit banget menurutku dengan harga 30 RB jadi mahal,0.01887841895222664,0.0016797176795080304,0.9794418811798096,negative
@yogabudhiarta yuk kesini,0.005543017294257879,0.9937339425086975,0.0007231253548525274,neutral
Cedak omahmu ki @tesalonika_marta,0.0012245510006323457,0.0006395383970811963,0.9981359243392944,negative
🥬🥕🥗🌮,0.9989301562309265,0.0002624516491778195,0.0008074167417362332,positive
"Sering beli, porsi saladnya jumbo 😂",0.9992104768753052,0.00039466674206778407,0.0003948521625716239,positive
Emang enak saladnya 😍,0.9996398687362671,5.7878438383340836e-05,0.0003021910961251706,positive
@eleanaputriiii,0.5077996850013733,0.07407701015472412,0.418123334646225,positive
Saus mayonya di salad menurutku kurang banyak sih,0.9892739653587341,0.006436045281589031,0.004289943724870682,positive
@nafisasyhd,0.1686115562915802,0.0221250019967556,0.8092634677886963,negative
"Bukanya sore ya,, kog ga dari siang",0.0004373182309791446,0.053061988204717636,0.9465007185935974,negative
Kayakx asyik juga tempat n menux 👍,0.9997932314872742,9.196166502078995e-05,0.00011477189400466159,positive
Resto na wali murid 😍enak banyak murah,0.999785840511322,6.945002678548917e-05,0.00014470999303739518,positive
@ilhamsatriia_ jre meh ngejak ren,0.00016598176443949342,0.9990617632865906,0.0007722414447925985,neutral
top,0.996084451675415,0.0006410739151760936,0.003274432150647044,positive
@annierofiah @whsetyarini @idafatmawati99,0.00028437768924050033,0.9995762705802917,0.00013927766121923923,neutral
Mantap,0.9997598528862,8.230688399635255e-05,0.00015783302660565823,positive
@masbangunpurnomo,0.22950871288776398,0.7658805251121521,0.004610869102180004,neutral
😍😍😍,0.9995299577713013,9.463096648687497e-05,0.00037542954669333994,positive
Aq dah pernah k sini..minum & mkanannya enak aq suka...recomanded👍,0.9996721744537354,0.00016450743714813143,0.00016333264647983015,positive
@eniienull,0.9430213570594788,0.026132097467780113,0.030846478417515755,positive
@cyintiapurnama @wanitasexysekali,0.01079482864588499,0.9887468218803406,0.00045834260527044535,neutral
Porsi salad sayurnya bisa buat rame2.. Rasanya enak banget... Recomended utk pejuang diet 😁,0.999818742275238,5.802719897474162e-05,0.00012325571151450276,positive
👍 aku n anakku udh coba kesana,0.9246610403060913,0.07194742560386658,0.0033915555104613304,positive
Wah enak banget iki😍,0.999775230884552,6.262969691306353e-05,0.00016218514065258205,positive
@ptryokta @castielkrisdiyanto ssuk gas rno,0.00018683944654185325,0.9997000694274902,0.00011309496767353266,neutral
Subhanallah... terimakasih atas nasehatnya,0.9989504814147949,0.0004902034997940063,0.0005593649111688137,positive
Bukanya sore ya? Siang apa gak buka brati,0.0010947680566459894,0.7160876989364624,0.2828174829483032,neutral
